SolCAP.T.number	Market.Class	PC1	PC2	PC3
74	SCT_0076	Processing	-5.97562516676033	20.7406200694735	15.9689968577575
75	SCT_0077	Processing	-9.83760938186109	28.4180215194352	12.4574613143828
76	SCT_0078	Processing	-6.77930633671578	27.7069959678204	12.7313432706972
77	SCT_0079	Processing	-9.28125255002019	28.728481900723	10.825502616631
78	SCT_0080	Processing	-7.38193242949371	27.7491329996535	13.2162970393247
79	SCT_0081	Processing	-2.9510802860963	17.1096161969331	19.9593207342977
80	SCT_0082	Processing	-5.71182952626298	28.0156256148019	10.9893175705247
81	SCT_0083	Processing	-4.66316797347156	26.0250595411325	8.58156898012194
82	SCT_0084	Processing	-5.86688322539603	28.0487196655335	11.1357027028229
83	SCT_0085	Processing	-11.7862234634636	22.7244681923352	6.74612106425824
